"user_id","product_id","price_LB"
"600","556754",
"600","556759",
"600","556762",
"600","556794",
"600","556799",
"600","556815",
"600","556838",
"600","556845",
"600","556870",
"600","556873",
"600","556901",
"600","556905",
"600","556911",
"600","556918",
"600","556930",
"600","556933",
"600","556934",
"600","556941",
"600","556952",
"600","556958",
"600","557000",
"600","557023",
"600","557024",
"600","557026",
"600","557039",
"600","557052",
"600","557053",
"600","557062",
"600","557077",
"600","557078",
"600","557087",
"600","557096",
"600","557098",
"600","557107",
"600","557125",
"600","557132",
"600","557135",
"600","557144",
"600","557158",
"600","557163",
"600","557169",
"600","557177",
"600","557197",
"600","557198",
"600","557238",
"600","557260",
"600","557277",
"600","557301",
"600","557302",
"600","557307",
"600","557316",
"600","557321",
"600","557340",
"600","557343",
"600","557369",
"600","557378",
"600","557405",
"600","557407",
"600","557420",
"600","557427",
"600","557429",
"600","557447",
"600","557450",
"600","557454",
"600","557462",
"600","557463",
"600","557474",
"600","557485",
"600","557509",
"600","557517",
"600","557530",
"600","557548",
"600","557562",
"600","557591",
"600","557602",
"600","557614",
"600","557615",
"600","557624",
"601","556628",
"601","556641",
"601","556649",
"601","556653",
"601","556661",
"601","556667",
"601","556672",
"601","556692",
"601","556704",
"601","556706",
"601","556708",
"601","556725",
"601","556739",
"601","556759",
"601","556761",
"601","556762",
"601","556766",
"601","556769",
"601","556773",
"601","556784",
"601","556807",
"601","556809",
"601","556811",
"601","556813",
"601","556820",
"601","556827",
"601","556864",
"601","556871",
"601","556876",
"601","556891",
"601","556897",
"601","556917",
"601","556930",
"601","556935",
"601","556946",
"601","556954",
"601","556956",
"601","556962",
"601","556971",
"601","556982",
"601","557003",
"601","557007",
"601","557013",
"601","557016",
"601","557022",
"601","557040",
"601","557073",
"601","557081",
"601","557082",
"601","557085",
"601","557099",
"601","557101",
"601","557146",
"601","557174",
"601","557179",
"601","557206",
"601","557219",
"601","557242",
"601","557258",
"601","557272",
"601","557278",
"601","557279",
"601","557300",
"601","557301",
"601","557304",
"601","557336",
"601","557350",
"601","557358",
"601","557361",
"601","557367",
"601","557389",
"601","557396",
"601","557399",
"601","557400",
"601","557401",
"601","557408",
"601","557412",
"601","557415",
"601","557444",
"601","557446",
"601","557458",
"601","557472",
"601","557476",
"601","557477",
"601","557479",
"601","557490",
"601","557495",
"601","557496",
"601","557530",
"601","557533",
"601","557548",
"601","557552",
"601","557572",
"601","557577",
"601","557593",
"601","557627",
"602","556652",
"602","556678",
"602","556690",
"602","556693",
"602","556695",
"602","556699",
"602","556739",
"602","556769",
"602","556778",
"602","556788",
"602","556797",
"602","556798",
"602","556799",
"602","556803",
"602","556805",
"602","556808",
"602","556840",
"602","556841",
"602","556859",
"602","556865",
"602","556876",
"602","556879",
"602","556889",
"602","556898",
"602","556921",
"602","556935",
"602","556949",
"602","557004",
"602","557007",
"602","557013",
"602","557016",
"602","557037",
"602","557052",
"602","557064",
"602","557066",
"602","557070",
"602","557077",
"602","557106",
"602","557123",
"602","557132",
"602","557134",
"602","557135",
"602","557140",
"602","557154",
"602","557160",
"602","557175",
"602","557194",
"602","557204",
"602","557229",
"602","557236",
"602","557240",
"602","557245",
"602","557249",
"602","557252",
"602","557255",
"602","557265",
"602","557293",
"602","557296",
"602","557320",
"602","557329",
"602","557341",
"602","557354",
"602","557356",
"602","557363",
"602","557371",
"602","557372",
"602","557384",
"602","557387",
"602","557390",
"602","557401",
"602","557432",
"602","557435",
"602","557446",
"602","557447",
"602","557456",
"602","557468",
"602","557472",
"602","557478",
"602","557480",
"602","557485",
"602","557503",
"602","557504",
"602","557514",
"602","557519",
"602","557523",
"602","557553",
"602","557554",
"602","557560",
"602","557563",
"602","557567",
"602","557576",
"602","557578",
"602","557594",
"602","557608",
"603","556632",
"603","556640",
"603","556678",
"603","556696",
"603","556697",
"603","556705",
"603","556709",
"603","556713",
"603","556723",
"603","556730",
"603","556736",
"603","556741",
"603","556760",
"603","556785",
"603","556788",
"603","556789",
"603","556799",
"603","556803",
"603","556804",
"603","556817",
"603","556821",
"603","556828",
"603","556831",
"603","556849",
"603","556852",
"603","556862",
"603","556880",
"603","556893",
"603","556894",
"603","556913",
"603","556924",
"603","556954",
"603","556960",
"603","556962",
"603","557013",
"603","557014",
"603","557021",
"603","557024",
"603","557041",
"603","557047",
"603","557053",
"603","557061",
"603","557062",
"603","557073",
"603","557077",
"603","557086",
"603","557088",
"603","557097",
"603","557115",
"603","557131",
"603","557138",
"603","557144",
"603","557145",
"603","557152",
"603","557160",
"603","557174",
"603","557175",
"603","557180",
"603","557205",
"603","557214",
"603","557239",
"603","557256",
"603","557272",
"603","557273",
"603","557277",
"603","557308",
"603","557314",
"603","557315",
"603","557336",
"603","557347",
"603","557363",
"603","557378",
"603","557379",
"603","557384",
"603","557385",
"603","557401",
"603","557414",
"603","557418",
"603","557421",
"603","557430",
"603","557459",
"603","557479",
"603","557485",
"603","557505",
"603","557512",
"603","557513",
"603","557522",
"603","557524",
"603","557532",
"603","557536",
"603","557537",
"603","557541",
"603","557553",
"603","557554",
"603","557562",
"603","557577",
"603","557584",
"603","557587",
"603","557592",
"604","556639",
"604","556651",
"604","556657",
"604","556663",
"604","556667",
"604","556683",
"604","556699",
"604","556702",
"604","556716",
"604","556728",
"604","556747",
"604","556757",
"604","556779",
"604","556782",
"604","556785",
"604","556796",
"604","556803",
"604","556807",
"604","556816",
"604","556841",
"604","556845",
"604","556847",
"604","556861",
"604","556869",
"604","556871",
"604","556881",
"604","556898",
"604","556909",
"604","556915",
"604","556921",
"604","556924",
"604","556927",
"604","556939",
"604","556941",
"604","556943",
"604","556963",
"604","556976",
"604","556978",
"604","556986",
"604","556990",
"604","557010",
"604","557016",
"604","557034",
"604","557044",
"604","557047",
"604","557052",
"604","557059",
"604","557077",
"604","557089",
"604","557094",
"604","557105",
"604","557125",
"604","557127",
"604","557133",
"604","557134",
"604","557137",
"604","557139",
"604","557142",
"604","557150",
"604","557164",
"604","557193",
"604","557205",
"604","557208",
"604","557210",
"604","557226",
"604","557266",
"604","557287",
"604","557295",
"604","557307",
"604","557312",
"604","557318",
"604","557319",
"604","557328",
"604","557380",
"604","557390",
"604","557394",
"604","557395",
"604","557404",
"604","557415",
"604","557434",
"604","557437",
"604","557444",
"604","557447",
"604","557448",
"604","557456",
"604","557459",
"604","557464",
"604","557470",
"604","557471",
"604","557475",
"604","557500",
"604","557548",
"604","557551",
"604","557560",
"604","557571",
"604","557586",
"604","557593",
"604","557595",
"604","557608",
"604","557619",
"605","556639",
"605","556640",
"605","556641",
"605","556645",
"605","556701",
"605","556717",
"605","556735",
"605","556741",
"605","556744",
"605","556765",
"605","556772",
"605","556775",
"605","556780",
"605","556783",
"605","556785",
"605","556790",
"605","556800",
"605","556810",
"605","556814",
"605","556834",
"605","556836",
"605","556867",
"605","556871",
"605","556881",
"605","556885",
"605","556895",
"605","556897",
"605","556910",
"605","556913",
"605","556916",
"605","556937",
"605","556939",
"605","556943",
"605","556944",
"605","556957",
"605","556988",
"605","556990",
"605","556993",
"605","557001",
"605","557002",
"605","557018",
"605","557032",
"605","557036",
"605","557052",
"605","557060",
"605","557067",
"605","557088",
"605","557096",
"605","557100",
"605","557120",
"605","557121",
"605","557130",
"605","557141",
"605","557143",
"605","557147",
"605","557150",
"605","557153",
"605","557155",
"605","557164",
"605","557170",
"605","557191",
"605","557224",
"605","557227",
"605","557229",
"605","557231",
"605","557240",
"605","557242",
"605","557243",
"605","557245",
"605","557246",
"605","557254",
"605","557271",
"605","557272",
"605","557278",
"605","557279",
"605","557292",
"605","557306",
"605","557328",
"605","557332",
"605","557352",
"605","557353",
"605","557355",
"605","557356",
"605","557364",
"605","557370",
"605","557384",
"605","557399",
"605","557415",
"605","557433",
"605","557442",
"605","557461",
"605","557467",
"605","557474",
"605","557476",
"605","557481",
"605","557485",
"605","557493",
"605","557497",
"605","557509",
"605","557511",
"605","557513",
"605","557519",
"605","557523",
"605","557562",
"605","557565",
"605","557570",
"605","557573",
"605","557581",
"605","557585",
"605","557589",
"605","557593",
